Team ID , Team  , Region , Country , Track , Kind , Size , Status , Year , Section
4963,BITSPilani-Goa-India,Asia,India,Therapeutics,Collegiate,14,Accepted,2023,overgrad
3512,BITSPilani-Goa_India,Asia,India,Food & Nutrition,Collegiate,15,Accepted,2020,undergrad
1044,Biwako_Nagahama,Asia,Japan,Environment,Collegiate,24,Accepted,2013,undergrad
1303,biYOLOgists,North America,United States,,High_school,7,Accepted,2014,iGEM
3693,BJ101HS,Asia,China,High School,High_school,20,Accepted,2020,high_school
3874,BJ101ID,Asia,China,High School,Commercial,14,Accepted,2021,high_school
1005,BJ12HS,Asia,China,,High_school,0,Pending,2013,iGEM
4722,BJEA-China,Asia,China,High School,High_school,14,Accepted,2023,high_school
3759,BJEA_China,Asia,China,High School,High_school,10,Accepted,2021,high_school
4221,BJEA_China,Asia,China,High School,High_school,12,Accepted,2022,high_school
1374,BJFU_CHINA,Asia,China,,Collegiate,0,Withdrawn,2014,Unspecified
4861,BJHS,Asia,China,High School,Commercial,23,Accepted,2023,high_school
999,BJHS_Madison_AL,North America,United States,,High_school,16,Accepted,2013,iGEM
2833,BJRS_China,Asia,China,High School,High_school,11,Accepted,2018,high_school
3887,BJU_China,Asia,China,High School,Commercial,21,Accepted,2021,high_school
4203,BJWZ-China,Asia,China,High School,High_school,20,Accepted,2022,high_school
4657,BJWZ-China,Asia,China,High School,High_school,13,Accepted,2023,high_school
4945,BJYUAN-CHINA,Asia,China,High School,High_school,13,Accepted,2023,high_school
3120,BM-AMU,Asia,China,Foundational Advance,Collegiate,29,Accepted,2019,undergrad
4593,BNDS-China,Asia,China,High School,High_school,21,Accepted,2023,high_school
2028,BNDS_China,Asia,China,High School,High_school,15,Accepted,2016,high_school
2326,BNDS_China,Asia,China,High School,High_school,15,Accepted,2017,high_school
2548,BNDS_CHINA,Asia,China,High School,High_school,20,Accepted,2018,high_school
2950,BNDS_China,Asia,China,High School,High_school,19,Accepted,2019,high_school
3329,BNDS_China,Asia,China,High School,High_school,27,Accepted,2020,high_school
3745,BNDS_China,Asia,China,High School,High_school,22,Accepted,2021,high_school
4204,BNDS_China,Asia,China,High School,High_school,21,Accepted,2022,high_school
4237,BNSC_China,Asia,China,Foundational Advance,Collegiate,20,Accepted,2022,overgrad
1405,BNU-China,Asia,China,Environment,Collegiate,24,Accepted,2014,undergrad
1660,BNU-CHINA,Asia,China,Environment,Collegiate,33,Accepted,2015,undergrad
1891,BNU-China,Asia,China,Foundational Advance,Collegiate,26,Accepted,2016,undergrad
2220,BNU-China,Asia,China,Foundational Advance,Collegiate,30,Accepted,2017,undergrad
2717,BNU-China,Asia,China,Foundational Advance,Collegiate,37,Accepted,2018,undergrad
3036,BNU-China,Asia,China,Therapeutics,Collegiate,29,Accepted,2019,undergrad
3506,BNU-China,Asia,China,Foundational Advance,Collegiate,39,Accepted,2020,undergrad
3805,BNU-China,Asia,China,Manufacturing,Collegiate,44,Accepted,2021,overgrad
4117,BNU-China,Asia,China,Therapeutics,Collegiate,45,Accepted,2022,undergrad
4623,BNU-China,Asia,China,Biomanufacturing,Collegiate,36,Accepted,2023,undergrad
3784,BNUZ-China,Asia,China,Therapeutics,Collegiate,23,Accepted,2021,undergrad
4211,BNUZH-China,Asia,China,Manufacturing,Collegiate,27,Accepted,2022,undergrad
4737,BNUZH-China,Asia,China,Therapeutics,Collegiate,30,Accepted,2023,undergrad
2294,BOKU-Vienna,Europe,Austria,Foundational Advance,Collegiate,21,Accepted,2017,overgrad
2670,BOKU-Vienna,Europe,Austria,Information Processing,Collegiate,16,Accepted,2018,overgrad
3015,BOKU-Vienna,Europe,Austria,Diagnostics,Collegiate,24,Accepted,2019,overgrad
3514,BOKU-Vienna,Europe,Austria,Therapeutics,Collegiate,21,Accepted,2020,overgrad
3855,BOKU-Vienna,Europe,Austria,Therapeutics,Collegiate,34,Accepted,2021,overgrad
4423,BOKU-Vienna,Europe,Austria,Climate Crisis,Collegiate,20,Accepted,2022,overgrad
4700,BOKU-Vienna,Europe,Austria,Biomanufacturing,Collegiate,15,Accepted,2023,overgrad
4007,Bolivia,Latin America,Bolivia,Environment,Collegiate,119,Accepted,2021,undergrad
63,Bologna,Europe,Italy,Foundational Research,Collegiate,13,Accepted,2007,iGEM
79,Bologna,Europe,Italy,,Collegiate,16,Accepted,2008,iGEM
201,Bologna,Europe,Italy,Foundational Advance,Collegiate,15,Accepted,2009,iGEM
820,Bonn,Europe,Germany,Foundational Advance,Collegiate,17,Accepted,2012,iGEM
1075,Bonn,Europe,Germany,Foundational Advance,Collegiate,28,Accepted,2013,overgrad
2954,Bonn,Europe,Germany,Energy,Collegiate,24,Accepted,2019,undergrad
4102,Bonn-Rheinbach,Europe,Germany,New Application,Collegiate,16,Accepted,2021,undergrad
4510,Bonn-Rheinbach,Europe,Germany,Climate Crisis,Collegiate,9,Accepted,2022,overgrad
4816,Bonn-Rheinbach,Europe,Germany,Bioremediation,Collegiate,14,Accepted,2023,undergrad
848,Bordeaux,Europe,France,Foundational Advance,Collegiate,11,Accepted,2012,iGEM
1148,Bordeaux,Europe,France,Food & Energy,Collegiate,27,Accepted,2013,overgrad
1317,Bordeaux,Europe,France,Manufacturing,Collegiate,25,Accepted,2014,overgrad
1686,Bordeaux,Europe,France,Environment,Collegiate,24,Accepted,2015,overgrad
1935,Bordeaux,Europe,France,Therapeutics,Collegiate,23,Accepted,2016,overgrad
2307,Bordeaux,Europe,France,Foundational Advance,Collegiate,24,Accepted,2017,overgrad
2636,Bordeaux,Europe,France,Environment,Collegiate,19,Accepted,2018,overgrad
783,BostonU,North America,United States,Information Processing,Collegiate,7,Accepted,2012,iGEM
1114,BostonU,North America,United States,Foundational Advance,Collegiate,10,Accepted,2013,undergrad
1401,BostonU,North America,United States,Measurement,Collegiate,5,Accepted,2014,undergrad
1733,BostonU,North America,United States,Foundational Advance,Collegiate,10,Accepted,2015,undergrad
1875,BostonU,North America,United States,Foundational Advance,Collegiate,11,Accepted,2016,undergrad
2411,BostonU,North America,United States,Foundational Advance,Collegiate,13,Accepted,2017,undergrad
2805,BostonU,North America,United States,Foundational Advance,Collegiate,6,Accepted,2018,undergrad
4708,BostonU-HW,North America,United States,Foundational Advance,Collegiate,12,Accepted,2023,undergrad
1876,BostonU_HW,North America,United States,Hardware,Collegiate,11,Accepted,2016,undergrad
2409,BostonU_HW,North America,United States,Hardware,Collegiate,10,Accepted,2017,undergrad
2661,BostonU_HW,North America,United States,Open,Collegiate,7,Accepted,2018,undergrad
4485,BostonU_HW,North America,United States,Environment,Collegiate,8,Accepted,2022,undergrad
53,Boston_University,North America,United States,Energy,Collegiate,6,Accepted,2007,iGEM
2337,Botchan_Lab_Tokyo,Asia,Japan,Food & Nutrition,Collegiate,14,Accepted,2017,undergrad
2786,Botchan_Lab_Tokyo,Asia,Japan,Food & Nutrition,Collegiate,20,Accepted,2018,undergrad
3226,Botchan_Lab_Tokyo,Asia,Japan,Environment,Collegiate,22,Accepted,2019,undergrad
3364,Botchan_Lab_Tokyo,Asia,Japan,Environment,Collegiate,28,Accepted,2020,undergrad
4667,BPI-China,Asia,China,Diagnostics,Collegiate,24,Accepted,2023,overgrad
1521,Brasil-SP,Latin America,Brazil,Health & Medicine,Collegiate,36,Accepted,2014,overgrad
1819,Brasil-USP,Latin America,Brazil,Environment,Collegiate,26,Accepted,2015,overgrad
1073,Braunschweig,Europe,Germany,New Application,Collegiate,13,Accepted,2013,overgrad
1390,Braunschweig,Europe,Germany,Environment,Collegiate,14,Accepted,2014,overgrad
4906,Brest,Europe,France,,Collegiate,1,Withdrawn,2023,Unspecified
2293,Bristol,Europe,United Kingdom,Environment,Collegiate,14,Accepted,2017,undergrad
206,British_Columbia,North America,Canada,Foundational Advance,Collegiate,14,Accepted,2009,iGEM
391,British_Columbia,North America,Canada,Foundational Advance,Collegiate,12,Accepted,2010,iGEM
517,British_Columbia,North America,Canada,Manufacturing,Collegiate,12,Accepted,2011,iGEM
804,British_Columbia,North America,Canada,Foundational Advance,Collegiate,15,Accepted,2012,iGEM
1129,British_Columbia,North America,Canada,Food & Energy,Collegiate,18,Accepted,2013,undergrad
1450,British_Columbia,North America,Canada,New Application,Collegiate,23,Accepted,2014,undergrad
1813,British_Columbia,North America,Canada,Environment,Collegiate,21,Accepted,2015,undergrad
2139,British_Columbia,North America,Canada,Manufacturing,Collegiate,17,Accepted,2016,undergrad
2433,British_Columbia,North America,Canada,Environment,Collegiate,21,Accepted,2017,undergrad
2700,British_Columbia,North America,Canada,Manufacturing,Collegiate,17,Accepted,2018,undergrad
3175,British_Columbia,North America,Canada,Food & Nutrition,Collegiate,21,Accepted,2019,undergrad
3827,British_Columbia,North America,Canada,Diagnostics,Collegiate,25,Accepted,2021,undergrad
3590,Brno_Czech_Republic,Europe,Czech Republic,Environment,Collegiate,31,Accepted,2020,undergrad
3831,Brno_Czech_Republic,Europe,Czech Republic,Environment,Collegiate,27,Accepted,2021,overgrad
2185,BroadRun-Baltimore,North America,United States,High School,High_school,8,Accepted,2016,high_school
1871,BroadRun-NorthernVA,North America,United States,High School,High_school,9,Accepted,2015,high_school
2811,BrockU,North America,Canada,New Application,Collegiate,12,Accepted,2018,overgrad
3236,BrockU,North America,Canada,New Application,Collegiate,19,Accepted,2019,undergrad
21,Brown,North America,Usa,Environment,Collegiate,15,Accepted,2007,iGEM
124,Brown,North America,United States,,Collegiate,7,Accepted,2008,iGEM
212,Brown,North America,United States,Health/Medicine,Collegiate,12,Accepted,2009,iGEM
324,Brown,North America,United States,Manufacturing,Collegiate,10,Accepted,2010,iGEM
441,Brown,North America,,,Collegiate,29,Accepted,2006,iGEM
656,Brown-Stanford,North America,United States,New Application,Collegiate,12,Accepted,2011,iGEM
3260,BrownStanfordPrinctn,North America,United States,Manufacturing,Collegiate,16,Accepted,2019,undergrad
165,BrownTwo,North America,United States,,Collegiate,5,Accepted,2008,iGEM
213,BrownTwo,North America,United States,,Collegiate,2,Withdrawn,2009,iGEM
4897,BS-United-China,Asia,China,High School,Commercial,32,Accepted,2023,high_school
3141,BSC_United,Asia,China,High School,High_school,16,Accepted,2019,high_school
3882,BS_United_China,Asia,China,High School,High_school,13,Accepted,2021,high_school
4329,BS_United_China,Asia,China,High School,Commercial,15,Accepted,2022,high_school
439,BU,North America,,,Collegiate,17,Accepted,2006,iGEM
489,BU,North America,,,Collegiate,11,Accepted,2004,iGEM
3238,BUAP_Mexico,Latin America,Mexico,Environment,Collegiate,18,Accepted,2019,undergrad
3699,BUCT,Asia,China,Environment,Collegiate,18,Accepted,2020,undergrad
3875,BUCT,Asia,China,Therapeutics,Collegiate,22,Accepted,2021,undergrad
4146,BUCT,Asia,China,Therapeutics,Collegiate,28,Accepted,2022,undergrad
4644,BUCT,Asia,China,Therapeutics,Collegiate,26,Accepted,2023,overgrad
1513,BUCT-China,Asia,China,Environment,Collegiate,18,Accepted,2014,undergrad
2782,BUCT-China,Asia,China,Environment,Collegiate,6,Accepted,2018,undergrad
3197,BUCT-China,Asia,China,Environment,Collegiate,15,Accepted,2019,overgrad
3664,BUCT-China,Asia,China,Environment,Collegiate,21,Accepted,2020,undergrad
3742,BUCT-China,Asia,China,Food & Nutrition,Collegiate,24,Accepted,2021,undergrad
4194,BUCT-China,Asia,China,Food & Nutrition,Collegiate,25,Accepted,2022,undergrad
4612,BUCT-China,Asia,China,Diagnostics,Collegiate,34,Accepted,2023,overgrad
792,Buenos_Aires,Latin America,Argentina,Foundational Advance,Collegiate,10,Accepted,2012,iGEM
1106,Buenos_Aires,Latin America,Argentina,Environment,Collegiate,16,Accepted,2013,overgrad
1550,BUGSS_Baltimore,North America,United States,Community Labs,Community_lab,12,Accepted,2014,collegiate
2171,Bulgaria,Europe,Bulgaria,Food & Nutrition,Collegiate,16,Accepted,2016,undergrad
2515,Bulgaria,Europe,Bulgaria,Manufacturing,Collegiate,11,Accepted,2017,undergrad
2847,Bulgaria,Europe,Bulgaria,Diagnostics,Collegiate,6,Accepted,2018,undergrad
3208,Bulgaria,Europe,Bulgaria,Therapeutics,Collegiate,6,Accepted,2019,undergrad
3764,Bulgaria,Europe,Bulgaria,Environment,Collegiate,12,Accepted,2021,undergrad
4364,Bulgaria,Europe,Bulgaria,Environment,Collegiate,23,Accepted,2022,overgrad
4855,Bulgaria,Europe,Bulgaria,Environment,Collegiate,28,Accepted,2023,overgrad
577,BU_Wellesley_Software,North America,United States,Software Tools,Collegiate,25,Accepted,2011,iGEM
704,BVCAPS_Kansas,North America,United States,,High_school,10,Accepted,2012,iGEM
705,BVCAPS_Research_KS,North America,United States,,High_school,7,Accepted,2012,iGEM
977,BV_CAPS_Kansas,North America,United States,Food & Energy(P),High_school,11,Accepted,2013,undergrad
833,BYUProvo,North America,United States,Health & Medicine,Collegiate,20,Accepted,2012,iGEM
619,BYU_Provo,North America,United States,Information Processing,Collegiate,12,Accepted,2011,iGEM
1195,BYU_Provo,North America,United States,Foundational Advance,Collegiate,14,Accepted,2013,overgrad
1356,BYU_Provo,North America,United States,Health & Medicine,Collegiate,14,Accepted,2014,overgrad
5024,BZK,Asia,China,High School,Commercial,24,Accepted,2023,high_school
4862,BZK-SH,Asia,China,High School,Commercial,30,Accepted,2023,high_school
2248,Cadets2Vets,North America,United States,Environment,Community_lab,22,Accepted,2017,collegiate
4226,CAFA_China,Asia,China,Conservation,Collegiate,18,Accepted,2022,overgrad
765,CAHS_Escondido,North America,United States,,High_school,0,Pending,2012,iGEM
1854,Cairo_Egypt,Africa,Egypt,Health & Medicine,Collegiate,22,Accepted,2015,undergrad
37,Calgary,North America,Canada,Foundational Research,Collegiate,13,Accepted,2007,iGEM
218,Calgary,North America,Canada,Foundational Advance,Collegiate,16,Accepted,2009,iGEM
339,Calgary,North America,Canada,Foundational Advance,Collegiate,11,Accepted,2010,iGEM
459,Calgary,North America,,,Collegiate,5,Accepted,2006,iGEM
902,Calgary,North America,Canada,Environment,Collegiate,33,Accepted,2012,iGEM
640,Calgary,North America,Canada,Environment,Collegiate,17,Accepted,2011,iGEM
1189,Calgary,North America,Canada,Food & Energy,Collegiate,22,Accepted,2013,undergrad
1444,Calgary,North America,Canada,Health & Medicine,Collegiate,24,Accepted,2014,overgrad
2260,Calgary,North America,Canada,Manufacturing,Collegiate,30,Accepted,2017,undergrad
2605,Calgary,North America,Canada,Foundational Advance,Collegiate,14,Accepted,2018,undergrad
3114,Calgary,North America,Canada,Food & Nutrition,Collegiate,18,Accepted,2019,undergrad
3629,Calgary,North America,Canada,Food & Nutrition,Collegiate,17,Accepted,2020,undergrad
3945,Calgary,North America,Canada,Environment,Collegiate,18,Accepted,2021,undergrad
4437,Calgary,North America,Canada,Food & Nutrition,Collegiate,15,Accepted,2022,undergrad
4944,Calgary,North America,Canada,Therapeutics,Collegiate,17,Accepted,2023,overgrad
1236,Calgary_Entrepreneurial,North America,Canada,Entrepreneurship,Collegiate,9,Accepted,2013,overgrad
107,Calgary_Ethics,North America,Canada,,Collegiate,4,Accepted,2008,iGEM
148,Calgary_Software,North America,Canada,,Collegiate,8,Accepted,2008,iGEM
131,Calgary_Wetware,North America,Canada,,Collegiate,5,Accepted,2008,iGEM
59,Caltech,North America,United States,Foundational Research,Collegiate,10,Accepted,2007,iGEM
137,Caltech,North America,United States,,Collegiate,8,Accepted,2008,iGEM
338,Caltech,North America,United States,Manufacturing,Collegiate,10,Accepted,2010,iGEM
436,Caltech,North America,,,Collegiate,1,Accepted,2006,iGEM
476,Caltech,North America,,,Collegiate,4,Accepted,2005,iGEM
490,Caltech,North America,,,Collegiate,11,Accepted,2004,iGEM
620,Caltech,North America,United States,Environment,Collegiate,9,Accepted,2011,iGEM
773,Caltech,North America,United States,Food & Energy,Collegiate,15,Accepted,2012,iGEM
1369,Caltech,North America,United States,Foundational Advance,Collegiate,10,Accepted,2014,undergrad
46,Cambridge,Europe,Uk,Foundational Research,Collegiate,15,Accepted,2007,iGEM
90,Cambridge,Europe,United Kingdom,,Collegiate,19,Accepted,2008,iGEM
274,Cambridge,Europe,United Kingdom,Environment,Collegiate,12,Accepted,2009,iGEM
325,Cambridge,Europe,United Kingdom,New Application,Collegiate,17,Accepted,2010,iGEM
440,Cambridge,Europe,,,Collegiate,8,Accepted,2006,iGEM
477,Cambridge,Europe,,,Collegiate,8,Accepted,2005,iGEM
638,Cambridge,Europe,United Kingdom,Foundational Advance,Collegiate,20,Accepted,2011,iGEM
911,Cambridge,Europe,United Kingdom,Foundational Advance,Collegiate,10,Accepted,2012,iGEM
4491,Cambridge,Europe,United Kingdom,Foundational Advance,Collegiate,20,Accepted,2022,undergrad
4769,Cambridge,Europe,United Kingdom,Environment,Collegiate,18,Accepted,2023,undergrad
1484,Cambridge-JIC,Europe,United Kingdom,New Application,Collegiate,14,Accepted,2014,undergrad
1703,Cambridge-JIC,Europe,United Kingdom,Hardware,Collegiate,16,Accepted,2015,undergrad
2148,Cambridge-JIC,Europe,United Kingdom,Foundational Advance,Collegiate,12,Accepted,2016,overgrad
3220,Canterbury_Chch_NZ,Asia,New Zealand,Food & Nutrition,Collegiate,12,Accepted,2019,undergrad
4872,Canton-HS,Asia,China,High School,Commercial,13,Accepted,2023,high_school
4291,Canton_HS,Asia,China,High School,Commercial,32,Accepted,2022,high_school
55,Cape_Peninsula,Africa,,,Collegiate,1,Withdrawn,2007,iGEM
1248,CAPS_Kansas,North America,United States,Food & Energy(P),High_school,15,Accepted,2014,iGEM
2186,CAPS_Kansas,North America,United States,High School,High_school,13,Accepted,2016,high_school
2465,CAPS_Kansas,North America,United States,High School,High_school,3,Accepted,2017,high_school
2060,Cardiff_Wales,Europe,United Kingdom,Diagnostics,Collegiate,11,Accepted,2016,undergrad
2404,Cardiff_Wales,Europe,United Kingdom,Therapeutics,Collegiate,12,Accepted,2017,undergrad
2810,Cardiff_Wales,Europe,United Kingdom,Environment,Collegiate,11,Accepted,2018,undergrad
921,Carnegie_Mellon,North America,United States,Foundational Advance,Collegiate,10,Accepted,2012,iGEM
1184,Carnegie_Mellon,North America,United States,Health & Medicine,Collegiate,9,Accepted,2013,undergrad
1491,Carnegie_Mellon,North America,United States,Environment,Collegiate,11,Accepted,2014,undergrad
1732,Carnegie_Mellon,North America,United States,Measurement,Collegiate,12,Accepted,2015,undergrad
1569,catas,Asia,China,,Collegiate,0,Pending,2014,Unspecified
4614,CAU-China,Asia,China,Biomanufacturing,Collegiate,25,Accepted,2023,undergrad
1097,CAU_China,Asia,China,Food & Energy,Collegiate,22,Accepted,2013,undergrad
1421,CAU_China,Asia,China,New Application,Collegiate,21,Accepted,2014,undergrad
1657,CAU_China,Asia,China,Foundational Advance,Collegiate,31,Accepted,2015,undergrad
3279,CAU_China,Asia,China,Environment,Collegiate,17,Accepted,2019,undergrad
3467,CAU_China,Asia,China,Environment,Collegiate,21,Accepted,2020,undergrad
3796,CAU_China,Asia,China,Environment,Collegiate,21,Accepted,2021,undergrad
